Course,Year,Subject,Branch,College
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,PLC SCADA,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Banda
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Shahjahanpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Shahjahanpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,"Mahamaya Polytechnic of Information Technology, Chandauli"
Diploma,2.0,Embedded System & Robotics,Electronics,"Mahamaya Polytechnic of Information Technology, Chandauli"
Diploma,2.0,PLC SCADA,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Ghaziabad
Diploma,2.0,Embedded System & Robotics,Electronics,Sant Ravidas Government Polytechnic Chakiya Chandauli
Diploma,2.0,Embedded System & Robotics,Electronics,Sant Ravidas Government Polytechnic Chakiya Chandauli
Diploma,2.0,Embedded System & Robotics,Electronics,Sant Ravidas Government Polytechnic Chakiya Chandauli
Diploma,2.0,Embedded System & Robotics,Electronics,Sant Ravidas Government Polytechnic Chakiya Chandauli
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Bareilly
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Bareilly
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Bareilly
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Bareilly
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Bareilly
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Bareilly
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Bareilly
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Bareilly
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Bareilly
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Bareilly
Diploma,2.0,Internet of Things(IoT),Electronics,Government Girls Polytechnic Bareilly
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Chopan Sonebhadra
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Chopan Sonebhadra
Diploma,2.0,Embedded System & Robotics,Electronics,"M.G.Polytechnic, Hathras"
Diploma,2.0,Embedded System & Robotics,Electronics,"M.G.Polytechnic, Hathras"
Diploma,2.0,Embedded System & Robotics,Electronics,"M.G.Polytechnic, Hathras"
Diploma,2.0,Embedded System & Robotics,Electronics,"M.G.Polytechnic, Hathras"
Diploma,2.0,Embedded System & Robotics,Electronics,"M.G.Polytechnic, Hathras"
Diploma,2.0,Embedded System & Robotics,Electronics,"M.G.Polytechnic, Hathras"
Diploma,2.0,Embedded System & Robotics,Electronics,"M.G.Polytechnic, Hathras"
Diploma,2.0,Embedded System & Robotics,Electronics,"M.G.Polytechnic, Hathras"
Diploma,2.0,Embedded System & Robotics,Electronics,"M.G.Polytechnic, Hathras"
Diploma,2.0,Embedded system & Arduino,Electronics,"M.G.Polytechnic, Hathras"
Diploma,2.0,Embedded System & Robotics,Electronics,"Government Polytechnic Kirthal, Bagpat"
Diploma,2.0,Embedded System & Robotics,Electronics,"Government Polytechnic Kirthal, Bagpat"
Diploma,2.0,Embedded System & Robotics,Electronics,"Government Polytechnic Kirthal, Bagpat"
Diploma,2.0,Embedded System & Robotics,Computer Science,"Government Polytechnic Kirthal, Bagpat"
Diploma,2.0,Embedded System & Robotics,Electronics,"Government Polytechnic Kirthal, Bagpat"
Diploma,2.0,Embedded System & Robotics,Electronics,"Government Polytechnic Kirthal, Bagpat"
Diploma,2.0,Embedded System & Robotics,Electronics,"Government Polytechnic Kirthal, Bagpat"
Diploma,2.0,Embedded System & Robotics,Electronics,"Government Polytechnic Kirthal, Bagpat"
Diploma,2.0,Embedded System & Robotics,Electronics,"Government Polytechnic Kirthal, Bagpat"
Diploma,2.0,Embedded System & Robotics,Electronics,"Government Polytechnic Kirthal, Bagpat"
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,1.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Chhatrapati Shahu Ji Maharaj Government Polytechnic Ambedkar Nagar
Diploma,2.0,Embedded System & Robotics,Electronics,Chhatrapati Shahu Ji Maharaj Government Polytechnic Ambedkar Nagar
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Meza Prayagraj
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Jaunpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Jaunpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Jaunpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Jaunpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Jaunpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Jaunpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Jaunpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Jaunpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Jaunpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Jaunpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Mirzapur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Saharanpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Unnao
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Unnao
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Unnao
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Unnao
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Unnao
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Unnao
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Unnao
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Unnao
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Unnao
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Unnao
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Unnao
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Unnao
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Unnao
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Unnao
Diploma,1.0,Embedded System & Robotics,Electronics,"Jawahar Lal Nehru Polytechnic, Mehmoodabad, Sitapur"
Diploma,2.0,Embedded System & Robotics,Electronics,Savitri Bai Phule Government Polytechnic Azamgarh
Diploma,2.0,Embedded System & Robotics,Electronics,Savitri Bai Phule Government Polytechnic Azamgarh
Diploma,2.0,Embedded System & Robotics,Electronics,Savitri Bai Phule Government Polytechnic Azamgarh
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,1.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,1.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Aurai
Diploma,1.0,Embedded System & Robotics,Electronics,Tathagat Goutam Buddh Government Polytechnic Shravasti
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,"Mahamaya Polytechnic of Information Technology, Chandauli"
Diploma,2.0,Embedded System & Robotics,Electronics,"Mahamaya Polytechnic of Information Technology, Chandauli"
Diploma,2.0,Embedded System & Robotics,Electronics,"Mahamaya Polytechnic of Information Technology, Chandauli"
Diploma,2.0,Embedded System & Robotics,Electronics,"Mahamaya Polytechnic of Information Technology, Chandauli"
Diploma,2.0,Embedded System & Robotics,Electronics,"Mahamaya Polytechnic of Information Technology, Chandauli"
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Lucknow Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Manyawar Kanshiram Government Polytechnic Kannauj
Diploma,2.0,Embedded System & Robotics,Electronics,Manyawar Kanshiram Government Polytechnic Kannauj
Diploma,2.0,Embedded System & Robotics,Electronics,Manyawar Kanshiram Government Polytechnic Kannauj
Diploma,2.0,Embedded System & Robotics,Electronics,Sant Ravidas Government Polytechnic Chakiya Chandauli
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Bareilly
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Kursi Road Fatehpur Barabanki
Diploma,2.0,Embedded System & Robotics,Electronics,Government Polytechnic Shahabad Rampur
Diploma,2.0,Embedded System & Robotics,Electronics,"M.G.Polytechnic, Hathras"
Diploma,2.0,Embedded System & Robotics,Electronics,"M.G.Polytechnic, Hathras"
Diploma,2.0,Embedded System & Robotics,Electronics,"M.G.Polytechnic, Hathras"
B.Tech,1.0,Embedded System & Robotics,Electronics,Institute of Engineering and Technology(IET) Lucknow
B.Tech,1.0,Embedded System & Robotics,Electronics,Institute of Engineering and Technology(IET) Lucknow
B.Tech,,Embedded System & Robotics,Electronics,Institute of Engineering and Technology(IET) Lucknow
B.Tech,1.0,Embedded System & Robotics,Electronics,Institute of Engineering and Technology(IET) Lucknow
B.Tech,3.0,Embedded System & Robotics,Electronics,Integral University Lucknow
B.Tech,3.0,Embedded System & Robotics,Electronics,Integral University Lucknow
High School,,Embedded System & Robotics,Information Technology,City Montessori School
M.Sc,2.0,Embedded System & Robotics,Electronics,University of Lucknow
B.Tech,4.0,Embedded System & Robotics,Electronics,"Banasthali University ,Jaipur"
B.Tech,3.0,Embedded System & Robotics,Electronics,"Banasthali University ,Jaipur"
B.Tech,,Embedded System & Robotics,Electronics,Institute of Engineering and Technology(IET) Lucknow
B.Tech,2.0,Embedded System & Robotics,Electronics,Dr. M.C. Saxena College of Engineering & Technology Lucknow
B.Tech,2.0,Embedded System & Robotics,Electronics,B.N.College of Engineering & Technology (BNCET) Lucknow
B.Tech,1.0,Embedded System & Robotics,Electronics,Babu Banarasi Das Northern Institute of Technology & Management Lucknow
B.Tech,3.0,Embedded System & Robotics,Electronics,Babu Banarasi Das Northern Institute of Technology & Management Lucknow
B.Tech,3.0,Embedded System & Robotics,Electronics,Integral University Lucknow
B.Tech,2.0,Embedded System & Robotics,Electronics,Axis Institute of Technology & Management Kanpur
B.Tech,2.0,Embedded System & Robotics,Electronics,Axis Institute of Technology & Management Kanpur
B.Tech,2.0,Embedded System & Robotics,Electronics,Axis Institute of Technology & Management Kanpur
B.Tech,2.0,Embedded System & Robotics,Electronics,Axis Institute of Technology & Management Kanpur
B.Tech,4.0,Embedded System & Robotics,Electronics,"Banasthali University ,Jaipur"
B.Tech,1.0,Embedded System & Robotics,Electronics,"DIT, University, Dehradun"
B.Tech,3.0,Embedded System & Robotics,Electronics,"Veer Bahadur Singh Purvanchal University, Jaunpur"
B.Tech,3.0,Embedded System & Robotics,Electronics,"Veer Bahadur Singh Purvanchal University, Jaunpur"
B.Tech,3.0,Embedded System & Robotics,Electronics,"Veer Bahadur Singh Purvanchal University, Jaunpur"
B.Tech,3.0,Embedded System & Robotics,Electronics,"Veer Bahadur Singh Purvanchal University, Jaunpur"
B.Tech,3.0,Embedded System & Robotics,Electronics,"Veer Bahadur Singh Purvanchal University, Jaunpur"
B.Tech,3.0,Embedded System & Robotics,Electronics,"Veer Bahadur Singh Purvanchal University, Jaunpur"
B.Tech,3.0,Embedded System & Robotics,Electronics,"Veer Bahadur Singh Purvanchal University, Jaunpur"
B.Tech,3.0,Embedded System & Robotics,Electronics,"Veer Bahadur Singh Purvanchal University, Jaunpur"
B.Tech,3.0,Embedded System & Robotics,Electronics,"Veer Bahadur Singh Purvanchal University, Jaunpur"
B.Tech,1.0,Embedded System & Robotics,Electronics,RRSIMT AMETHI
B.Tech,3.0,Embedded System & Robotics,Electronics,RRSIMT AMETHI
B.Tech,2.0,Embedded System & Robotics,Electronics,"Institute of Engineering & Technology Khandari, Agra"
B.Tech,2.0,Embedded System & Robotics,Electronics,"Institute of Engineering & Technology Khandari, Agra"
B.Tech,2.0,Embedded System & Robotics,Electronics,"Institute of Engineering & Technology Khandari, Agra"
B.Tech,3.0,Embedded System & Robotics,Electronics,B.N.College of Engineering & Technology (BNCET) Lucknow
B.Tech,3.0,Embedded System & Robotics,Electronics,B.N.College of Engineering & Technology (BNCET) Lucknow
B.Tech,2.0,Internet of Things(IoT),Electronics,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,2.0,Internet of Things(IoT),Electronics,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,3.0,Internet of Things(IoT),Electrical,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,3.0,Internet of Things(IoT),Electrical,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,3.0,Internet of Things(IoT),Electrical,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,3.0,Internet of Things(IoT),Electrical,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,3.0,Internet of Things(IoT),Electrical,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,2.0,Internet of Things(IoT),Electrical,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,3.0,Internet Of Things (IOT),Electrical,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,3.0,Internet of Things(IoT),Electrical,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,3.0,Internet of Things(IoT),Electrical,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,4.0,Embedded System with Robotics,Electronics,"G.C.R.G. Memorial Trusts Group of Institutions, Faculty of Engineering Lucknow"
B.Tech,3.0,Mastering In C,Electrical,Kashi Institute of Technology Varanasi
B.Tech,4.0,PCB Design Techniques,Electronics,"Amity University, Lucknow"
B.Tech,3.0,PCB Design Techniques,Electronics,"Rajkiya Engineering College, Kannauj"
B.Tech,3.0,Embedded System & Robotics,Electrical,"ABES Institute of Technology, Ghaziabad"
Professionals,,Internet of Things(IoT),Computer Science,"Indian Institute of Information Technology, Lucknow"
B.Tech,3.0,PCB Design Techniques,Electronics,Ashoka Institute of Technology & Management Varanasi
B.Tech,3.0,PCB Design Techniques,Electronics,Ashoka Institute of Technology & Management Varanasi
B.Tech,3.0,Internet of Things(IoT),Electronics,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,3.0,Internet of Things(IoT),Electronics,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,3.0,Internet of Things(IoT),Electronics,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,3.0,Internet of Things(IoT),Electronics,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,3.0,Internet of Things(IoT),Electronics,Shri Ramswaroop Memorial College of Engineering & Management Lucknow
B.Tech,3.0,PCB Design Techniques,Electronics,"IPS College of Technology and Management,Gwalior"
B.Tech,4.0,Internet of Things(IoT),Electrical,"G.C.R.G. Group of Institutions, Lucknow"
B.Tech,3.0,PLC SCADA,Electrical,"G.C.R.G. Group of Institutions, Lucknow"
B.Tech,4.0,Python with Django,Electronics,Rameshwaram Institute of Technology & Management Lucknow
B.Tech,4.0,Python with Django,Electronics,Rameshwaram Institute of Technology & Management Lucknow
B.Tech,2.0,Embedded System & Robotics,Electronics,"I.T.S. Engineering College, Noida"
B.Tech,2.0,Embedded System & Robotics,Electronics,"I.T.S. Engineering College, Noida"
B.Tech,4.0,PLC SCADA,Instrumentation and Control,"Institute of engineering and rural technology, Prayagraj"
B.Tech,2.0,Embedded System & Robotics,Electronics,"Babu Banarasi Das Institute of Technology & Management, Lucknow"
B.Tech,4.0,Embedded System & Robotics,Electronics,KIET Group of Institutions
B.Tech,4.0,.Net Technology,Computer Science,Kamla Nehru Institute of Physical and Social Sciences
B.Tech,4.0,.Net Technology,Computer Science,Kamla Nehru Institute of Physical and Social Sciences
B.Tech,4.0,.Net Technology,Computer Science,Kamla Nehru Institute of Physical and Social Sciences
BCA,4.0,.Net Technology,Computer Science,"Mahatma Gandhi Chitrakoot Gramoday Vishwavidhyalaya, Chitrakoot"
B.Tech,4.0,.Net Technology,Computer Science,"Raj Kumar Goel Institute of Technology & Management, Ghaziabad"
B.Tech,4.0,.Net Technology,Computer Science,"Raj Kumar Goel Institute of Technology & Management, Ghaziabad"
MCA,3.0,.Net Technology,Computer Science,University of Lucknow
BCA,3.0,.Net Technology,Computer Science,"Institute of Computer & Information Technology, Gonda"
Diploma,3.0,.Net Technology,Information Technology,NIIT Sultanpur
MCA,3.0,.Net Technology,Computer Science,"Feroze Gandhi Institute of Engineering and Technology , Raebareli"
B.Tech,4.0,Advance PHP,Computer Science,Babu Banarasi Das Northern Institute of Technology & Management Lucknow
B.Tech,4.0,.Net Technology,Computer Science,"M.S. Ramaiah Institute of Technology (MSRIT), Bangalore"
BCA,4.0,PHP with Laravel,Computer Application,"Technical Education & Research Institute, Ghazipur"
B.Tech,4.0,Java with Android,Computer Science,Bansal Institute of Engineering & Technology Lucknow
B.Tech,4.0,PHP with Laravel,Computer Science,Babu Sundar Singh Institute of Technology & Management Lucknow
